movieCd,movieNm
20143282,신선조-낭인

20142887,엔드오브왓치: NYPD  

20142886,어웨이큰: 원혼의 부활 

20143041,시베리아 횡단열차: 대탈주

20142027,혼전 순결 여대생의 정사

20142026,스튜어디스 애처일기

20142688,히치하이크

20142800,아메리칸머슬

20078599,쌍자신투

20142664,스파이럴

20140248,황구

20142129,청풍자

20143250,환상

20142778,성범죄 수사대

20142029,젊은 유부녀의 과거

20147723,투와이스 본

20142844,본타: 땅콩왕국의 전설

20142882,더스크: 죽음을 부르는 소녀

20143285,위층여자

20142881,와이 스톱 나우

20142728,벤데타: 피의 복수

20068824,혹스: 욕망의 법칙

20142854,토카레브

20142110,타임 투 러브

20088638,범죄도시

20141281,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~"

20134162,화이트 타이거: 최강전차군단

20148927,맨홀

20142642,아포칼립스-엑스

20142443,개인교수 2014

20142031,블로그 섹스의 점수

20142283,바운티 킬러

20142032,도쿄 하숙집 여주인

20142523,사토미를 찾아라

20140249,우리들의 격정

20142022,인 더 블러드

20141322,포비아 2

20088785,포비아

20149860,브레이브 래빗 : 새로운 영웅의 탄생

20140762,지골로 인 뉴욕

20140461,"서른아홉, 열아홉"

20147284,꼬마 니콜라의 여름방학

20149591,매직 인 더 문라이트

20149397,할리데이

20141807,파멜라 로즈 살인사건

20142581,닌자2: 섀도우 어쌔신

20140458,노벰버 맨

20142130,에이지 오브 다이노소어

20141607,아틀란틱 머신

20048275,화도대전 

20141261,드라큘라: 전설의 시작

20040527,스나이퍼 2

20113917,파라노만

20090284,코렐라인: 비밀의 문

20142069,스톰 둠스데이

20142070,헨젤과 그레텔 2014

20141030,비히클19: 폴워커 마지막 질주

20141021,캠퍼스 베이글녀

20141221,진격의 애인 감독판

20141023,재팬 와이프의 침대

20141024,음란한 비밀고백

20141026,유혹의 노출클럽

20141025,모모키야여관 포르노 촬영기

20141022,루이의 성감 클리닉

20141222,노리개 사모님-첫절정

20147691,초콜렛 도넛

20141846,어느 창녀의 하루

20141113,애나벨

20141806,미녀 파이터 : 그녀들의 전쟁

20141747,맥카닉: 마지막 추격

20141821,리저너블 다우트

20123483,문라이즈 킹덤 

20142067,스킨워커랜치

20140250,OL의 성

20129407,로우리스: 나쁜 영웅들

20140342,베를린 장벽

20149709,꽃과 뱀: 더 제로

20140922,프렌즈 : 하얀 거짓말

20141881,생존게임 247°F

20138328,히마와리와 나의 7일

20141709,흉악-어느 사형수의 고발

20140186,피막

20140244,플러스 원

20140562,욕망의 독: 중독

20140247,베리 굿 걸

20140864,아포칼립스 2014

20141101,어메이징 뮤턴트

20141862,샤크 스톰

20141383,메가 스파이더

20140865,마이애미 대침몰

20141027,피노키오의 모험

20141421,포세이돈

20149666,퍼즐

20141031,친구와 애인사이

20141407,유혹

20149257,설계

20140178,블랙 앤 화이트

20140431,메이즈 러너

20141661,리들

20141504,토네이도

20070445,입술은 안돼요

20149462,천하무적 키코리키

20140227,불완전한 사랑 완전한 섹스

20140096,벨라 키스

20140063,원피스 : 에피소드 오브 메리 ~ 또 하나의 동료 이야기 ~

20048439,블랙 키스

20140093,마더 데레사의 편지

20149311,우리 사랑하는 동안

20147719,커피 한잔이 섹스에 미치는 영향

20140881,자이언트 몽키

20141370,큐브: 예스 오어 노

20134069,씬 시티: 다크히어로의 부활

20140521,배드 키즈 고우 투 헬

20148997,동경가족

20140563,명검

20140930,바이올렛 앤 데이지

20140181,극장판 도라에몽: 진구의 아프리카 모험 ~베코와 5인의 탐험대~

20140868,호스트걸의 비밀섹스

20140336,썸타는 시호부인

20140252,오오키가의 즐거운 여행 : 신혼지옥편

20140381,어린 소녀의 비밀애

20140481,몸탐정

20140245,원죄적 정사 2014

20149996,아내의 이상한 요구

20149351,신입사원 간보기

20149354,섹시바의 비밀

20140321,비키니 브레이크

20140322,말리부 섹스파티

20149994,막장! 마에다 가문의 정사

20149319,뜨거운 온천장의 정사

20132141,황금대겁안

20148837,침묵의 목격자

20135365,코비: 블루 엘리펀트의 전설

20136294,진저 앤 로사

20138953,미 앤 유

20140522,옹녀뎐

20140187,야누스: 욕망의 두 얼굴

20140561,시실리 : 피의 전쟁

2010A742,캐릭터

20120104,가시꽃

20123329,스타트렉 다크니스

20090235,스타 트렉: 더 비기닝

20110986,양과자점 코안도르

20140253,숨바꼭질 : 극장판 - 도시전설

20140341,노아-40일간의 기적

20140148,넥스트 제네레이션 패트레이버 3

20134027,갬빗

20149460,왓니껴

20000246,랜덤 파이어-델타포스

20140180,타워 블록

20140490,심판자

20140841,더 챔프: 분노의 주먹

20148132,닌자터틀

20149409,오드토머스

20140661,슈퍼 사이클론 스톰

20149831,더 퍼지 : 거리의 반란

20138224,플랜맨

20140228,컨택트 킬 좀비

20140493,브레이킹

20000147,미션

20149931,인보카머스

20149952,백투더 씨

20088533,박물관을 털어라

20140204,로스트리전: 로마군단의 반란

20140067,러시: 스트리트레이서

20088516,더 트루스: 무언의 제보자

20148409,그녀들의 사생활

20149432,구화영웅

20149307,로코왕국의 전설: 엘프킹을 찾아서

20140302,그랜드 시덕션

20010280,키스 오브 드래곤

19990385,쓰리 킹즈

20090332,신주쿠 사건

20130706,미스체인지

20139461,뫼비우스

20130662,"가자, 장미여관으로"

20131304,은밀하게 위대하게 (확장판)

20124043,홀리

20128691,미나문방구

20121549,전국노래자랑

20119971,끝과 시작

20136643,생생활활

20050137,우주전쟁

20140446,듀크

20140111,램페이지2-워싱턴심판의날

20140195,엣지 오브 타임

20149881,애프터쇼크

20140320,플레이어스

20140179,엑스터시 나이트

20149978,비행기 2: 소방구조대

20068659,명탐정 코난 : 탐정들의 진혼가 

20149846,"안녕, 헤이즐"

20041524,극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치

20090857,파라노말 액티비티

20070293,꽃미남 연쇄 테러 사건

20140082,인베이젼 스펙터

20149995,늑대인간: 더 오리지널

20140166,스파이더 대침공

19991187,게이샤 하우스

20140279,3인의 사기단: 진범을 찾아라

20147950,유아 넥스트

20149540,빙봉협: 중생지문

20149568,허큘리스

20149539,크래쉬 랜딩

20149300,치한조교-아야의 여행

20149353,전망좋은 빌라

20149352,불륜과 달콤한 애인

20149318,만원버스 속 그녀

20149281,그녀의 애걸사항

20136331,섹스중독자들

20149344,어바웃 체리

20132806,신의 선물

20147379,중2병이라도 사랑이 하고 싶어! 극장판

20149459,어떤 만남

20124726,스탠리의 도시락 

20135584,가투의 연날리기

20132601,에코 플래닛 3D : 지구 구출 특급 대작전

20147559,닐스의 모험

20000228,아이즈  와이드 셧

20149542,나는 야한 여자가 좋다

20140105,수호지-명포영웅 호연작

20140106,공공의 적-살인마

20149451,유오성의 7인의 암살단

20140188,뚜르드 프랑스: 기적의 레이스

20010104,6번째 날

20010468,헤드 오버 힐스

20029261,핫 칙

20149934,맥아더 : 일본 침몰에 관한 불편한 해석

20149317,가디언즈 오브 갤럭시

20149758,터키

20090426,퍼블릭 에너미

20149944,익스트림 스키야키

20020026,터크 에버래스팅

20149909,열애

20149876,타이치2 히어로

20134694,에덴

20000133,우견아랑 2

19990100,타임리스 멜로디

20149394,주온 : 끝의 시작

20149769,잠자는 숲속의 미녀와 야수

20149372,사보타지

20149941,미스테리 예고살인

20000111,인사이더

20149877,꽃새장여인 : 네코짱

20149767,파이어 : 테러와의 전쟁

20149841,위키드 블러드

20060219,마이애미 바이스

20149768,그 참을 수 없는 맛

20020159,패닉 룸

20149847,에일리언 인베이젼

20148604,어레스트 미

20149442,땡스 포 쉐어링

20149908,공각기동대 어라이즈 보더:3 고스트 티어즈

20149249,성인돌 양성강좌

20149594,워리어스 레인보우2: 최후의 결전

20010298,데블스 워닝

20148813,레퀴엠 포 어 킬러

20149297,그 여름의 정사

20058298,미국 대지진

20010165,둠즈데이어

20010173,다크 프린스

20010217,파이터 블루

20000082,에어 콘트롤

20000091,사이먼 세즈

20148973,혹성탈출: 반격의 서막

20088406,무서운 영화 5

20149313,드래프트 데이

20000199,언더 프레셔

20000209,신밧드 2000

20149309,잃어버린 세계-지구 속으로

20149418,둠스데이 지구 최후의 날

20149251,사케 불륜정사

20149255,미사의 앞치마정사

20148859,도쿄 엘리베이터걸

20149282,꽃잎의 기모노부인

20149252,금단의 과외실습

20149283,거유 치한극장

20149288,더 시그널

20040477,사무라이

20010265,코렐리의 만돌린

20010276,엔젤 아이즈

20148131,징기스칸 2014

20148236,쌍성계: 고대전설의 부활

20030142,트윈 이펙트

20147707,콜로니 : 지구 최후의 날

20131002,중화 명탐정

20131222,권법 쿵푸의 신

20147948,페이스 오브 러브

20148848,예고살인자

20131086,이로도리 인생2막

20129095,안전은 보장할 수 없음

20149155,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘

20148675,극장판 헌터X헌터 : 더 라스트 미션 

20148628,쾌걸 조로리의 공룡알을 지켜라

20020295,방라잔

20010329,어페어 오브 더 넥클리스

20060183,스카우트맨

20020398,하드 캐쉬

20040663,노 브레인 레이스

20149538,잭과 자이언트 킬러 2014

20149515,무예타이 갱

20149411,조

20149476,블러드 워

20149262,마네의 제비꽃 여인: 베르트 모리조

20149375,라라피포

20149271,나쁜 이웃들 

20149416,소녀 리오의 욕망

20149272,덤프걸의 섹스

20149253,성인돌의 향기

20149254,마리의 카타르시스

20149316,참호전: 포비든 그라운드

20124142,언터처블: 1%의 우정

20010207,우먼 오브 더 나잇

20149381,더 머쉰

20149289,여배우 공작단

20149340,넥스트 제네레이션 패트레이버 2

20149374,홈프론트-가족을 지켜라

20149274,캠걸

20149293,에리카의 애욕

20122021,트랜스포머: 사라진 시대

20148743,스퀴시랜드

20030261,스파이 키드 2

20072188,노바디

20020162,스타워즈 에피소드 2 : 클론의 습격

20040795,크로커다일 던디 3

20060416,줌

20020123,고스포드 파크

20010079,13 고스트

20050109,권태

20020271,오스틴 파워 : 골드멤버

20020337,좋은걸 어떡해

20010245,닥터 두리틀 2

20149356,아이 엠 오메가

20148356,악령

20008512,파라노이드

20010149,너스 베티

20010147,체리 폴스

20010131,키드

20148549,플러쉬

20020136,하트의 전쟁

20139121,인 더 하우스

20090737,당신을 오랫동안 사랑했어요

20149055,무사 노보우: 최후의 결전

20010157,북 오브 섀도우

20149355,멀린 : 마법전사와 용의 기사단

20149315,아이스 투모로우

20000194,식스티 세컨즈

20000032,배니싱 트윈

20000172,서브웨이

20000019,종합병원(천일동안)

20149008,홈프론트-하드액션

20149285,코드 레드

20149021,익스트랙티드

20149295,스마일리

20149308,극장판: 타이거 앤 버니 -더 라이징-

20148795,미녀와 야수

20148276,오기와 악동들 더 무비

20139402,연애의 기술

20149250,톰행크스의 일렉트릭시티

20129332,반달곰

20123301,그 여자 그 남자의 속사정

19990098,아름다운 사람들

20010223,쥬라기 공원 3

20010203,레인디어 게임

20148228,불륜의 맛

20148090,스케치

20147695,엔들리스 러브

20147616,사다코 2

20147612,쓰리데이즈 투 킬

20147564,정사의 시작

20149294,2014 지구 최후의 날

20149125,천국에 다녀온 소년

20148906,사랑은 소설처럼

20148847,밀리언 웨이즈

20102416,글러브

20147233,워리어스 레인보우: 항전의 시작

20136738,스위치: 부춘산거도

20130254,우리동네 포르노스타

20139863,엽문4: 종극일전

20139181,유니버셜 솔저4: 클론의 반란

20121222,핏불테리아

20149290,논스톱 액시던트

20128976,호타루의 빛

20125606,론리 플레이스 투 다이

20113991,"혜원아, 사랑해"

20148605,엄마와 나 그리고 나의 커밍아웃

20148354,시베리안 에듀케이션

20030020,엠퍼러스 클럽

20020097,이투마마

20050248,리플리스 게임

20010236,드리븐

20010237,기사 윌리엄

20010255,아메리칸 스윗하트

20116048,창피해

20090947,집 나온 남자들

20148805,폭유! 과격한 관계

20148803,편의점 여알바

20148802,조교부부교실

20148804,절정의 훔쳐보기

20149191,에바-최종병기유이

20136782,월플라워

20148916,음란한 밀회-이웃집 유부녀

20123603,플라이트

20090412,명탐정 코난 : 칠흑의 추적자

20127306,명탐정 코난: 11번째 스트라이커

20139161,파리의 자살가게 

20149192,은밀한 사육

20148918,뱀파이어걸의 정사

20148806,탈의실습격사건

20148858,감금의 제국

20148917,유부녀워칭-무삭제

20149184,욕망의 하녀

20125566,스튜던트 서비스

20134907,마더스 데이

20123602,셰임

20090453,드림업

20040818,버터플라이

20149024,킹 켈리

20098173,크로싱 오버

20148681,차가운 장미

20148698,젊은 엄마 2

20149106,인 데어 스킨

20148686,오큘러스

20148878,몬스터즈

20148383,말레피센트

20148648,극장판 루팡 3세 VS 명탐정 코난

20149087,관능소녀 복수단

20148756,SX 테잎

20136739,비밀의 화방

20136998,몽정애-꿈 속의 여인

20134233,화려한 외출

20147728,포화속의 우정

19990052,거짓말

20135932,위기의 남자들

20131245,블랙 가스펠

20132241,잔다라: 더 비기닝

20060311,어느 멋진 순간

20081089,빅 시티

20080331,도레미파솔라시도

20123363,플라스틱 섹스

20125318,베일

20010184,프라핏 게임

20135141,화피 2

20148995,강시: 리거모티스

20149066,투 워리어스

20148835,케이트 맥콜

20149064,온리 포 유

20147669,엑스맨: 데이즈 오브 퓨처 패스트

20149054,대지진 2014

20020333,제이 앤 사일런트밥

20030022,나의 그리스식 웨딩

20110659,트랜스포머 3

20122761,차이나 블루

20040661,섹스 이즈 코메디

20040809,토끼 울타리

20080657,무용

20148967,침입자들 : 로봇의 역습

20148850,닌자걸의 정사

20120943,아워 이디엇 브라더 

20050196,루시아

20081462,사랑 후에 남겨진 것들

20148983,파라다이스

20148966,월 스트리트: 분노의 복수

20148849,슈퍼스톰

20147874,고질라

20148814,헬벤더스: 최후의 성전

20000023,컷 런스 딥

20010116,쿠스코? 쿠스코!

20130686,군사통제구역 팔이공지대

20123384,밤의 여왕

20060022,가부와 메이 이야기

20135405,붉은 가족

20136814,화양: 당대최고수전

20135765,혈적자: 황제암살단

20134381,해결사

20121079,저속희극

20139243,아웃포스트 : 블랙선

20134072,스위니

20058765,두갈: 마법의 회전목마

20131081,우리 엄마는 돌리파튼

20130522,트랜센던스
